lat,lon,road_class
14.0628664,100.3279541,trunk
14.061002,100.329313,trunk
14.0731723,100.3201547,trunk
14.0733976,100.3202618,trunk
14.0719047,100.3213632,trunk
14.0694178,100.3231565,trunk
14.0674105,100.3243387,trunk
14.0716171,100.3212749,trunk
13.7486898,100.6602911,primary
13.8968443,100.6843461,motorway
13.8968505,100.6842197,motorway
13.9902914,100.6427316,primary
13.9907336,100.6447272,primary
13.9912109,100.6466902,primary
13.9916857,100.6484875,primary
13.9922093,100.650485,primary
13.992712,100.6523426,primary
13.7534132,100.7964733,primary
13.7528567,100.7960858,primary
13.7510792,100.7948365,primary
13.7529373,100.7959971,primary
13.7534837,100.7963878,primary
13.7552015,100.797574,primary
13.8273709,100.5671714,primary
13.8283239,100.5652211,primary
13.7086353,100.0775366,primary
13.7693822,100.0904405,primary
13.7666942,100.0900545,primary
13.7646807,100.0897658,primary
13.7614883,100.0893101,primary
13.7588442,100.0889329,primary
13.7559353,100.0885187,primary
13.752186,100.0879812,primary
13.7503975,100.0875038,primary
13.7482365,100.0865912,primary
13.7462574,100.0857624,primary
13.7423329,100.0841031,primary
13.7405605,100.0833516,primary
13.7388433,100.0826194,primary
13.7367434,100.0817174,primary
13.7345097,100.0808949,primary
13.7273658,100.0788242,primary
13.7083576,100.0774882,primary
13.8330512,100.7738105,primary
13.8264694,100.7627947,primary
13.8277539,100.7653088,primary
13.8286411,100.766988,primary
13.8296417,100.768715,primary
13.830707,100.770336,primary
13.8317499,100.7719794,primary
13.8328425,100.7735498,primary
13.8263571,100.7625766,primary
13.8235137,100.7572426,primary
13.824396,100.7588903,primary
13.8252768,100.7605357,primary
13.8263147,100.7624954,primary
13.8219365,100.7542851,primary
13.8164582,100.7515159,primary
13.8183628,100.7512969,primary
13.8201,100.7506907,primary
13.8332243,100.774028,primary
13.8344208,100.7754435,primary
13.8354701,100.7770925,primary
13.8363709,100.7788556,primary
13.8372654,100.7805704,primary
13.838213,100.7823736,primary
13.8391923,100.7841861,primary
13.8401042,100.7858441,primary
13.8410523,100.7875828,primary
13.8419835,100.7892786,primary
13.8429996,100.7911244,primary
13.8439803,100.7927976,primary
13.5393988,100.1746182,primary
13.5384147,100.1761773,primary
13.5342946,100.1787148,primary
13.5326411,100.1797116,primary
13.5297879,100.1814408,primary
13.5281428,100.1824081,primary
13.5256744,100.1839265,primary
13.5395296,100.174271,primary
13.8001015,100.7435559,primary
13.8141167,100.7358155,primary
13.8040499,100.931924,trunk
13.8053383,100.9301502,trunk
13.794035,100.9442247,trunk
13.7951242,100.9426599,trunk
13.7968899,100.9403677,trunk
13.7987906,100.9384577,trunk
13.8001056,100.9371687,trunk
13.8018062,100.9349665,trunk
13.8136072,100.7703357,trunk
13.8167106,100.7448212,trunk
13.8157054,100.7490935,trunk
13.8152588,100.7516337,trunk
13.815468,100.7495248,trunk
13.8156551,100.7475895,trunk
13.8133884,100.7704368,trunk
13.8025087,100.9341926,trunk
13.8013312,100.9358049,trunk
13.7999256,100.9375574,trunk
13.7981494,100.9392921,trunk
13.7968479,100.9405837,trunk
13.7956289,100.9422245,trunk
13.8054736,100.9302693,trunk
13.8041952,100.9320416,trunk
13.7782206,100.2263338,trunk
13.7800535,100.2337453,trunk
13.7794197,100.2311591,trunk
13.7783195,100.22673,trunk
13.7801945,100.2337804,trunk
13.7783116,100.2261685,trunk
13.8072179,100.8333945,trunk
13.8074748,100.8311658,trunk
13.8077076,100.8289012,trunk
13.8079853,100.8260571,trunk
13.808184,100.8237854,trunk
13.8083622,100.821877,trunk
13.8069921,100.8355337,trunk
13.8071929,100.8336592,trunk
13.8085877,100.821806,trunk
13.8082905,100.8247832,trunk
13.8080532,100.8272253,trunk
13.8076707,100.8312177,trunk
13.8092853,100.8148639,trunk
13.808971,100.8178872,trunk
13.8087539,100.8201664,trunk
13.7867176,100.1731333,trunk
13.7864545,100.1730421,trunk
13.7865561,100.1732191,trunk
13.7844665,100.1743501,trunk
13.7825535,100.1753628,trunk
13.7803169,100.1765468,trunk
13.77777,100.177895,trunk
13.77588,100.1789017,trunk
13.7740267,100.1798867,trunk
13.7723892,100.1807585,trunk
13.7706558,100.181682,trunk
13.7688756,100.1826295,trunk
13.768776,100.182447,trunk
13.770976,100.1813028,trunk
13.7727879,100.1803444,trunk
13.7745815,100.179392,trunk
13.7762379,100.1785114,trunk
13.77788,100.177635,trunk
13.779947,100.1765371,trunk
13.7816853,100.17561,trunk
13.7833188,100.1747274,trunk
13.785015,100.1738283,trunk
13.8131811,100.7747081,trunk
13.8135798,100.7706381,trunk
13.813404,100.7725717,trunk
13.8129935,100.7746587,trunk
13.8132036,100.7725622,trunk
13.8129661,100.7749396,trunk
13.8536623,100.8270504,primary
13.8518951,100.8087034,primary
13.8520897,100.810732,primary
13.8522837,100.8128356,primary
13.8525013,100.8147931,primary
13.8526713,100.8167144,primary
13.852854,100.818623,primary
13.8530312,100.8205426,primary
13.8532274,100.8225802,primary
13.8534634,100.8249477,primary
13.8536552,100.8269698,primary
13.8518263,100.8080353,primary
13.8060997,100.8459943,trunk
13.8044344,100.8870837,trunk
13.8031183,100.885681,trunk
13.8024392,100.8838382,trunk
13.8026223,100.8817417,trunk
13.8028794,100.8790773,trunk
13.8064443,100.844094,trunk
13.80687,100.8403034,trunk
13.8065825,100.8424732,trunk
13.7691898,100.1995017,trunk
13.7667694,100.192489,trunk
13.7675485,100.1947438,trunk
13.7690315,100.1993976,trunk
13.7684104,100.1975781,trunk
13.7676285,100.1953228,trunk
13.7668633,100.1931617,trunk
13.7691387,100.1996827,trunk
13.7659852,100.1905293,trunk
13.7651193,100.1879704,trunk
13.8123524,100.7832008,trunk
13.8131523,100.774989,trunk
13.8129631,100.7770142,trunk
13.8127517,100.7791457,trunk
13.8123929,100.7827169,trunk
13.8121648,100.7831881,trunk
13.8121289,100.7835785,trunk
13.8098206,100.9076406,trunk
13.8087323,100.9043245,trunk
13.8099515,100.9077805,trunk
13.8099422,100.9075395,trunk
13.8089099,100.9042291,trunk
13.8092454,100.9064087,trunk
13.8101706,100.9208091,trunk
13.8099373,100.9227956,trunk
13.8093808,100.9247697,trunk
13.808861,100.9039076,trunk
13.8079641,100.9264856,trunk
13.8092391,100.9246924,trunk
13.809799,100.9227379,trunk
13.8099824,100.9208044,trunk
13.8102185,100.9180833,trunk
13.8104083,100.9158872,trunk
13.810671,100.9128558,trunk
13.8108732,100.9106425,trunk
13.8106212,100.9085328,trunk
13.810479,100.8006117,trunk
13.810721,100.7981847,trunk
13.8110805,100.7947108,trunk
13.8113304,100.7922633,trunk
13.8103178,100.8023714,trunk
13.8106463,100.800631,trunk
13.8123195,100.7835788,trunk
13.8119958,100.7868603,trunk
13.8116781,100.7901755,trunk
13.8095961,100.8093488,trunk
13.8097858,100.8074941,trunk
13.810008,100.805349,trunk
13.810309,100.8024538,trunk
13.8095606,100.8097233,trunk
13.8097996,100.8094932,trunk
13.8104473,100.8022896,trunk
13.8102635,100.8047857,trunk
13.8100724,100.8066411,trunk
13.8247628,100.0614513,primary
13.8952381,100.5541727,primary
13.8952042,100.5542683,primary
13.895473,100.5542318,primary
13.8955055,100.5541418,primary
13.7219604,100.7796088,primary
13.5565065,100.1288162,primary
13.539384,100.1742754,primary
13.540167,100.1722256,primary
13.5408355,100.1704427,primary
13.5417008,100.1681546,primary
13.5424629,100.1661711,primary
13.5433191,100.163917,primary
13.544382,100.1610914,primary
13.5450682,100.1592584,primary
13.5459428,100.1568993,primary
13.5472479,100.1534286,primary
13.5480308,100.1513314,primary
13.548729,100.1494792,primary
13.5493947,100.1477067,primary
13.5500949,100.1459044,primary
13.5509682,100.1435889,primary
13.5517299,100.1415485,primary
13.5524793,100.1395524,primary
13.5532586,100.1374767,primary
13.5539733,100.1355846,primary
13.5546435,100.1338102,primary
13.5559703,100.1302478,primary
13.5566379,100.1288087,primary
13.5557373,100.1312031,primary
13.554882,100.1334707,primary
13.5537771,100.1364,primary
13.5530022,100.1384967,primary
13.5521924,100.1406665,primary
13.551361,100.1428724,primary
13.5506208,100.1448217,primary
13.5498609,100.1468055,primary
13.54844,100.1505489,primary
13.5473639,100.1534322,primary
13.5462267,100.1564882,primary
13.5455653,100.158266,primary
13.5440042,100.1624511,primary
13.5433049,100.1642635,primary
13.542027,100.1676466,primary
13.5405266,100.1716668,primary
13.5397773,100.1736253,primary
13.5567251,100.1285967,primary
14.0169256,100.1748029,primary
14.0169542,100.17461,primary
13.5713119,100.9147821,trunk
13.5718202,100.912366,trunk
13.572832,100.9074393,trunk
13.5712275,100.9152292,trunk
13.5715862,100.914978,trunk
13.5740218,100.903575,trunk
13.5729962,100.9082441,trunk
13.5722999,100.9115243,trunk
13.5717591,100.9140623,trunk
14.0825894,100.3135177,trunk
14.080945,100.3147267,trunk
14.0786447,100.3163999,trunk
14.0768837,100.3177022,trunk
14.0754126,100.3187797,trunk
14.0955923,100.3039371,trunk
14.0930195,100.3058114,trunk
14.0914618,100.3066762,trunk
14.0929969,100.3055442,trunk
14.0947214,100.3042725,trunk
14.0735024,100.3199032,trunk
14.0752136,100.3186437,trunk
14.0772984,100.3171175,trunk
14.0794913,100.3155157,trunk
14.0814802,100.3140271,trunk
13.4790834,100.9111997,trunk
13.4785628,100.9130445,trunk
13.476651,100.9209269,trunk
13.4763767,100.9227838,trunk
13.476359,100.9247991,trunk
13.476625,100.9267659,trunk
13.4771069,100.9285805,trunk
13.4784978,100.9317711,trunk
13.4796976,100.9331469,trunk
13.4821155,100.9348567,trunk
13.4835129,100.9362302,trunk
13.4849028,100.9382817,trunk
13.4856197,100.9400157,trunk
13.4864825,100.9433059,trunk
13.4869908,100.9451354,trunk
13.4881223,100.9492004,trunk
13.4890942,100.9509316,trunk
13.490713,100.9525721,trunk
13.4917792,100.9541355,trunk
13.4924976,100.9565441,trunk
13.4930872,100.9585197,trunk
13.4791523,100.9109298,trunk
13.7437605,100.2110914,primary
13.7437943,100.2131308,primary
13.7442349,100.2153593,primary
13.7446246,100.2173375,primary
13.7450234,100.2193373,primary
13.745467,100.2214691,primary
13.7458645,100.2233494,primary
13.7463223,100.2256188,primary
13.7463732,100.2276196,primary
13.7457476,100.2296843,primary
13.7437902,100.2109471,primary
13.7436111,100.2109042,primary
13.744484,100.2088805,primary
13.7455012,100.2072822,primary
13.7473096,100.2044596,primary
13.748646,100.2023815,primary
13.7499368,100.2003397,primary
13.7511038,100.1985314,primary
13.7520864,100.1969805,primary
13.7532099,100.1952195,primary
13.7545415,100.1931079,primary
13.7558895,100.1910152,primary
13.7572684,100.1891729,primary
13.7586792,100.1879684,primary
13.7605826,100.1868378,primary
13.7622169,100.1859743,primary
13.764074,100.1849982,primary
14.0682129,100.3240494,trunk
14.0669228,100.3246992,trunk
14.0752104,100.3189278,trunk
14.0227021,100.1586655,primary
14.016192,100.1788471,primary
14.0164453,100.1769605,primary
14.0167272,100.1747876,primary
14.0228177,100.1584282,primary
13.5407692,100.2331249,trunk
13.5429109,100.242015,trunk
13.5426186,100.239598,trunk
13.5421208,100.237365,trunk
13.5407692,100.2323981,trunk
13.5415356,100.2347147,trunk
13.5422295,100.2369337,trunk
13.542739,100.2392625,trunk
13.5431542,100.2419857,trunk
13.515425,100.6825779,trunk
13.5161409,100.6792975,trunk
13.5166668,100.6826615,primary
13.5171811,100.6828459,primary
13.890347,100.5851249,trunk
13.8902889,100.584913,trunk
13.8742731,100.5760727,trunk
13.8707561,100.5741156,trunk
13.8663507,100.5718004,trunk
13.8644229,100.5707025,trunk
13.8624493,100.5696688,trunk
13.8585772,100.567583,trunk
13.8565947,100.566531,trunk
13.8809571,100.5795568,trunk
13.8852192,100.5819587,trunk
13.8870159,100.5829988,trunk
13.8041895,100.8675868,trunk
13.8041062,100.8698143,trunk
13.8038957,100.8719967,trunk
13.8036986,100.8740482,trunk
13.8034928,100.8759338,trunk
13.8045816,100.8869563,trunk
13.8048315,100.8875178,trunk
13.808677,100.903981,trunk
13.8083607,100.9019773,trunk
13.8077593,100.8981606,trunk
13.807614,100.8957837,trunk
13.8080607,100.8986575,trunk
13.8084033,100.9008171,trunk
13.808688,100.9027402,trunk
13.8601599,100.512874,primary
13.8597367,100.5156519,primary
13.8603266,100.5128914,primary
13.8600592,100.5149534,primary
13.8603318,100.5128364,primary
13.5755663,100.6955683,primary
13.5758263,100.6956093,primary
13.5793134,100.6962779,primary
13.581397,100.6966379,primary
13.584531,100.6972258,primary
13.5248844,100.6849915,primary
13.5225438,100.68436,primary
13.5206315,100.6838815,primary
13.5186418,100.6833552,primary
13.5612945,100.6934421,primary
13.6078485,100.7004048,primary
13.6104409,100.7012613,primary
13.6123014,100.7018644,primary
13.614239,100.7025329,primary
13.616283,100.7032045,primary
13.6180826,100.7037815,primary
13.620014,100.7044159,primary
13.6218302,100.7050026,primary
13.623887,100.7056503,primary
13.6256681,100.7062112,primary
13.6276596,100.7068321,primary
13.6295967,100.7074458,primary
13.5985634,100.699177,primary
14.0514569,100.4560835,primary
13.8325949,100.0674879,primary
13.8318449,100.0672926,primary
13.8363495,100.0694932,primary
13.8347667,100.0685864,primary
13.833144,100.0677023,primary
13.8326858,100.0674311,primary
13.8344331,100.0683545,primary
13.836084,100.0691638,primary
13.8296952,100.0668909,primary
13.8277213,100.0668509,primary
13.8560342,100.5454675,primary
13.8555632,100.5468148,primary
13.8562717,100.5454735,primary
13.8555521,100.5473665,primary
13.8545343,100.5490817,primary
13.8534103,100.551087,primary
13.8563049,100.5452368,primary
13.6036634,100.9472855,motorway
13.6020751,100.9497483,motorway
13.5994062,100.9538922,motorway
14.0595534,100.5240023,primary
14.0685151,100.522972,primary
14.066676,100.5234528,primary
14.0690858,100.5227181,primary
14.0730137,100.5212783,primary
14.0705029,100.5221152,primary
14.0770469,100.5208573,primary
14.0827928,100.520198,primary
14.0809495,100.5204217,primary
14.0790925,100.5206788,primary
14.0846019,100.5200148,primary
14.0895849,100.5196935,primary
14.08735,100.519877,primary
14.0850416,100.5199719,primary
13.7858739,100.2809199,trunk
13.7857902,100.2788086,trunk
13.7857044,100.2766097,trunk
13.7856353,100.274498,trunk
13.7858916,100.2812823,trunk
13.7860122,100.2810229,trunk
13.7830159,100.2451861,trunk
13.7837443,100.2482149,trunk
13.7842061,100.2500741,trunk
13.8524457,100.5528053,primary
13.8513837,100.5547174,primary
13.8504561,100.5563655,primary
13.8526713,100.5524056,primary
13.8525732,100.5522419,primary
13.8536623,100.5502898,primary
13.5167268,100.6824883,primary
13.5190288,100.6832799,primary
13.5209572,100.6836684,primary
13.5157343,100.6821955,primary
13.5688758,100.2861096,trunk
13.5910198,100.333288,trunk
13.589361,100.3287562,trunk
13.5886362,100.3267791,trunk
13.5878888,100.3250656,trunk
13.5866003,100.3216487,trunk
13.5859757,100.3198133,trunk
13.5851848,100.3178092,trunk
13.584,100.315274,trunk
13.5805817,100.3087207,trunk
13.5807594,100.3086264,trunk
13.5846961,100.3161698,trunk
13.5858219,100.3188081,trunk
13.5868949,100.3216728,trunk
13.5876468,100.3238708,trunk
13.58836,100.3256289,trunk
13.589433,100.3284144,trunk
13.5908417,100.3321884,trunk
13.5107884,100.7037306,trunk
13.5108844,100.7032915,trunk
13.5113529,100.7012201,trunk
13.51181,100.6990812,trunk
13.5122088,100.6972561,trunk
13.5126957,100.6950867,trunk
13.5131299,100.6932299,trunk
13.5136128,100.6911368,trunk
13.5142817,100.687583,trunk
13.5147862,100.6853323,trunk
13.5153235,100.683028,trunk
13.506536,100.7313366,trunk
13.5044316,100.745257,trunk
13.8415346,100.5125246,primary
13.8414396,100.5126366,primary
13.8415606,100.512646,primary
13.8426199,100.5114039,primary
13.8412647,100.5095464,primary
13.8414669,100.5100335,primary
13.5017975,100.7640762,trunk
13.8807623,100.7317292,primary
13.8828446,100.7317087,primary
13.8851404,100.7316814,primary
13.8870831,100.7316589,primary
13.8889037,100.7317114,primary
13.8913577,100.7317212,primary
13.8936104,100.7321719,primary
13.8953217,100.733087,primary
13.8974028,100.7341944,primary
13.786224,100.2902995,trunk
13.7861237,100.2876676,trunk
13.7860509,100.285137,trunk
13.7859452,100.2825221,trunk
13.7863705,100.2941398,trunk
13.7864934,100.2940411,trunk
13.7860253,100.2813263,trunk
13.7861018,100.2836389,trunk
13.7861859,100.2859831,trunk
13.7862774,100.2883856,trunk
13.7863779,100.2910364,trunk
13.7868661,100.3076109,trunk
13.7867853,100.3051181,trunk
13.7866707,100.3025311,trunk
13.7865761,100.299847,trunk
13.786489,100.2976516,trunk
13.7863862,100.2947012,trunk
13.7870263,100.3119175,trunk
13.7871602,100.3116973,trunk
13.7866269,100.2975483,trunk
13.7867264,100.3004067,trunk
13.786836,100.3032442,trunk
13.7869297,100.3061375,trunk
13.7871119,100.3106238,trunk
13.510209,100.7834844,trunk
13.5103872,100.7836746,trunk
13.5117216,100.785245,trunk
13.5126484,100.7868306,trunk
13.5017045,100.7647074,trunk
13.5012479,100.7679236,trunk
13.5010389,100.7699813,trunk
13.5011923,100.7718711,trunk
13.5017249,100.7738075,trunk
13.5026528,100.7755712,trunk
13.8651675,100.7317589,primary
13.8676909,100.7317381,primary
13.870071,100.7317274,primary
13.8721298,100.7317202,primary
13.8744912,100.7317113,primary
13.8766084,100.7317367,primary
13.8784533,100.7317279,primary
13.8648319,100.7317831,primary
13.8651755,100.731916,primary
13.8796924,100.7318508,primary
13.8773815,100.7318663,primary
13.8753245,100.7318854,primary
13.8734913,100.7318934,primary
13.8712545,100.7319008,primary
13.8692297,100.7319076,primary
13.8667162,100.7319371,primary
13.5027987,100.8366809,trunk
13.5097788,100.8186206,trunk
13.508613,100.8214695,trunk
13.8335402,100.5220689,primary
13.8337152,100.5220221,primary
13.5992008,100.2835302,primary
13.5994027,100.2837435,primary
13.6407346,100.2987492,primary
13.6386431,100.2979899,primary
13.6363822,100.2971893,primary
13.6346528,100.2965415,primary
13.6328393,100.2958866,primary
13.6310213,100.2951937,primary
13.6292919,100.2945396,primary
13.6272925,100.2938228,primary
13.625558,100.2931844,primary
13.6235998,100.2924995,primary
13.6216999,100.2918111,primary
13.6198769,100.2911576,primary
13.6180733,100.2905056,primary
13.6159775,100.289745,primary
13.6142244,100.2891134,primary
13.6125011,100.2885058,primary
13.6101403,100.2876569,primary
13.6083187,100.2869895,primary
13.6066179,100.2863779,primary
13.6048452,100.2856964,primary
13.6027147,100.2849292,primary
13.6006993,100.2842088,primary
13.6671544,100.3160995,primary
13.6704713,100.3177221,primary
13.6683722,100.3168023,primary
13.6672461,100.3159456,primary
13.6675109,100.3160868,primary
13.6692544,100.3170459,primary
13.8332079,100.5002794,primary
13.8330366,100.5002229,primary
13.8235128,100.4621131,primary
13.8225034,100.4675709,primary
13.8237075,100.4621199,primary
13.8229859,100.4652764,primary
13.8237416,100.4619748,primary
13.8212707,100.5073792,primary
13.819046,100.512458,primary
13.8213594,100.5074631,primary
13.8200343,100.5096461,primary
13.8214732,100.5073078,primary
13.5530321,100.2842687,primary
13.5519102,100.2830638,primary
13.552887,100.284406,primary
13.823852,100.740621,primary
13.825555,100.739967,primary
13.8274711,100.7391968,primary
13.8292639,100.7384779,primary
13.8314577,100.7375766,primary
13.8334554,100.7367617,primary
13.8351881,100.7360826,primary
13.8371545,100.7355413,primary
13.8390041,100.7350801,primary
13.8408249,100.7346082,primary
13.8430051,100.7340761,primary
13.8449417,100.733598,primary
13.8467596,100.7331578,primary
13.8491184,100.732551,primary
13.8200326,100.7420994,primary
13.7045181,100.8376009,primary
13.7037194,100.8396636,primary
13.8145136,100.7588336,trunk
13.8144969,100.7589862,trunk
13.8147646,100.7588305,trunk
13.8138751,100.7653275,trunk
13.8137019,100.7671273,trunk
13.8140964,100.7653841,trunk
13.8138467,100.7679238,trunk
13.8141182,100.7651362,trunk
13.8138964,100.7650972,trunk
13.8140861,100.7631215,trunk
13.8142813,100.7612228,trunk
13.8144689,100.7592615,trunk
13.8147497,100.7590185,trunk
13.8144782,100.761685,trunk
13.8142557,100.7638304,trunk
13.8134155,100.7701612,trunk
13.6407889,100.2985989,primary
13.6408864,100.2988079,primary
13.6426785,100.2993697,primary
13.6409304,100.2986516,primary
13.6427509,100.2991873,primary
13.7063532,100.822097,motorway
13.5662339,100.2986299,primary
13.5765143,100.309432,primary
13.5746583,100.3074568,primary
13.572909,100.305652,primary
13.5713735,100.3040353,primary
13.5697406,100.3022972,primary
13.5682577,100.3007563,primary
13.5661518,100.2983458,primary
13.5531993,100.2844459,primary
13.5547614,100.2861925,primary
13.5565897,100.2881534,primary
13.55791,100.2895418,primary
13.5593934,100.2911603,primary
13.5609473,100.2927938,primary
13.5622949,100.2942064,primary
13.5637808,100.2958307,primary
13.8958711,100.6085914,primary
13.8957712,100.6085333,primary
13.8957656,100.6086893,primary
13.8991683,100.6107112,primary
13.8976083,100.6097723,primary
13.8189465,100.5127921,primary
13.8182513,100.5149478,primary
13.8190408,100.5128974,primary
13.8191398,100.5125601,primary
13.6888546,100.8306609,motorway
13.6875802,100.8312803,motorway
13.6833584,100.8333886,motorway
13.6660802,100.8497152,motorway
13.6661408,100.8499458,motorway
13.6665225,100.8493544,motorway
13.663982,100.8529705,motorway
13.6763675,100.8366065,motorway
13.6785032,100.8355242,motorway
13.6801897,100.8347243,motorway
13.6753967,100.8371544,motorway
13.6764352,100.8367896,motorway
13.6817817,100.8341637,motorway
13.6784844,100.8357556,motorway
13.6766011,100.8367017,motorway
13.6968169,100.8267778,motorway
13.6940506,100.828135,motorway
13.6832281,100.8332491,motorway
13.6816827,100.8340162,motorway
13.8769071,100.4481962,primary
13.8764231,100.4415196,primary
13.8766154,100.4442023,primary
13.8768802,100.4478956,primary
13.876743,100.4481409,primary
13.8764583,100.4442183,primary
13.8762647,100.4415267,primary
13.8767469,100.4483589,primary
14.0115765,100.7529539,primary
13.83317,100.5001695,primary
13.8131425,100.1079421,trunk
13.8130072,100.1055383,trunk
13.8128685,100.1030389,trunk
13.8130513,100.100656,trunk
13.8141185,100.0952209,trunk
13.8145045,100.093345,trunk
13.8148796,100.091445,trunk
13.8131497,100.108142,trunk
13.8133361,100.1079577,trunk
13.8126743,100.0780047,trunk
13.813022,100.0802731,trunk
13.8135363,100.082697,trunk
13.8145509,100.0865449,trunk
13.8152107,100.0902388,trunk
13.8148573,100.0925042,trunk
13.8143256,100.0953162,trunk
13.8139292,100.0974232,trunk
13.8134891,100.0994187,trunk
13.8131318,100.1013519,trunk
13.8130977,100.1037634,trunk
13.8132258,100.1062364,trunk
13.8126287,100.0777245,trunk
13.8116706,100.0723493,trunk
13.8121328,100.0745802,trunk
13.8124063,100.0777587,trunk
13.8120311,100.0752796,trunk
13.8115298,100.0727343,trunk
13.8110889,100.0705926,trunk
13.8124571,100.0780504,trunk
13.8193213,100.0778961,primary
13.819346,100.077695,primary
13.8210299,100.0619772,primary
13.8220516,100.0618106,primary
13.8459415,100.0687232,primary
13.8441331,100.0692065,primary
13.8418116,100.0697359,primary
13.8398293,100.0702199,primary
13.8380395,100.0705593,primary
13.8363979,100.0695324,primary
13.8461133,100.0686808,primary
13.8617231,100.0725583,primary
13.8589982,100.0722378,primary
13.8570027,100.0715293,primary
13.8552822,100.0708711,primary
13.853519,100.0702035,primary
13.7473447,100.3292585,primary
13.7471075,100.3290916,primary
13.8754197,100.4304503,primary
13.8755298,100.431805,primary
13.875581,100.4304349,primary
13.8020641,100.5114698,primary
13.8019755,100.5114457,primary
13.8019599,100.5115959,primary
13.8112612,100.5118602,primary
14.0350885,100.4005505,primary
14.0358258,100.4030298,primary
14.0364728,100.4052532,primary
14.0371579,100.4076096,primary
14.0376722,100.4094007,primary
14.0382386,100.4112677,primary
14.0388105,100.4133257,primary
14.03925,100.41516,primary
14.0398699,100.417351,primary
14.0404148,100.419239,primary
14.0350111,100.4002774,primary
14.0348992,100.4005871,primary
14.04062,100.4203737,primary
14.0400631,100.4184954,primary
14.0390713,100.4150306,primary
14.0382654,100.4121387,primary
14.0375202,100.4095683,primary
14.0368209,100.4071586,primary
14.0362952,100.4053428,primary
14.0357216,100.4034271,primary
13.6380487,100.3712778,primary
13.6382023,100.3714593,primary
13.6396171,100.3731604,primary
13.640919,100.3748001,primary
13.6421519,100.3763602,primary
13.6433905,100.3779106,primary
13.6446821,100.3795129,primary
13.6461818,100.3813888,primary
13.6475318,100.3831082,primary
13.6486876,100.3845902,primary
13.6380911,100.3715305,primary
13.649278,100.3855303,primary
13.6481029,100.3840349,primary
13.6468331,100.3824243,primary
13.6455534,100.3807962,primary
13.644122,100.3789802,primary
13.642953,100.3775284,primary
13.6413384,100.3754971,primary
13.6401078,100.3739941,primary
13.6389166,100.3725206,primary
13.6494162,100.38571,primary
13.6607266,100.4019185,primary
13.6596085,100.399976,primary
13.6586199,100.3982322,primary
13.6576846,100.3965667,primary
13.649351,100.3854257,primary
13.6569791,100.3951875,primary
13.6579729,100.3968221,primary
13.6589907,100.3986268,primary
13.6599576,100.4003246,primary
13.6901946,100.8707034,primary
13.6892234,100.8731225,primary
13.688427,100.8750973,primary
13.6873943,100.8777045,primary
13.6866932,100.8794965,primary
13.685622,100.8821976,primary
13.6849055,100.8840096,primary
13.6839918,100.8857516,primary
13.683092,100.8877714,primary
13.9527729,100.5484092,primary
13.9545177,100.5493058,primary
13.9563123,100.5502624,primary
13.9587629,100.5506304,primary
13.9608106,100.550626,primary
13.9524681,100.5482488,primary
13.9527376,100.5485014,primary
13.9623275,100.5507501,primary
13.9600237,100.5507516,primary
13.9576186,100.55075,primary
13.9549249,100.5496467,primary
13.6829924,100.8877285,primary
13.6838017,100.8858684,primary
13.6846805,100.8842467,primary
13.6854283,100.8823822,primary
13.6865019,100.8796673,primary
13.6876062,100.8768751,primary
13.688332,100.8750318,primary
13.6892128,100.8728259,primary
13.690086,100.8706589,primary
13.6222149,100.3528815,primary
13.6310366,100.3632461,primary
13.62951,100.3614594,primary
13.6282934,100.3600264,primary
13.627011,100.3584939,primary
13.6257184,100.3569925,primary
13.6244849,100.3554754,primary
13.6221575,100.3526623,primary
13.6258624,100.3569836,primary
13.6276762,100.3590743,primary
13.6289661,100.3606292,primary
13.6304706,100.3624094,primary
13.7998943,100.5104226,primary
13.8018798,100.5114189,primary
13.7998383,100.5103835,primary
13.7998266,100.5105203,primary
13.8018505,100.5115637,primary
13.8001896,100.510782,primary
14.0278728,100.3422474,primary
14.0281074,100.3463664,primary
14.0282529,100.3482513,primary
14.0286837,100.3543583,primary
14.0288198,100.3569686,primary
14.0289849,100.3600682,primary
14.0290923,100.3620841,primary
13.6746878,100.5440734,primary
13.9535037,100.4758805,primary
13.9531764,100.4739501,primary
13.9527952,100.4716264,primary
13.9535331,100.4760407,primary
13.9537326,100.4760379,primary
13.9542524,100.4791459,primary
13.9258285,100.4137428,primary
13.7935053,100.5057789,primary
13.7919269,100.5046445,primary
13.7935554,100.5058169,primary
13.7935835,100.5056857,primary
13.7913739,100.5040455,primary
13.7929057,100.5051928,primary
13.7956042,100.5073875,primary
13.7970043,100.5084188,primary
13.7956932,100.5072957,primary
13.7955677,100.5071944,primary
13.7913166,100.5041796,primary
13.7954913,100.5073048,primary
13.7938231,100.5060181,primary
13.7952448,100.5069637,primary
13.7912645,100.503965,primary
13.7971332,100.5085087,primary
13.7981869,100.509309,primary
13.7970811,100.5083102,primary
13.7972009,100.5084041,primary
13.7990038,100.5097547,primary
13.7876239,100.4994587,primary
13.7876499,100.4992572,primary
13.7853813,100.4955812,primary
13.7868674,100.4979632,primary
13.8287139,100.4131387,trunk
13.8266993,100.4129469,trunk
13.8222934,100.4160431,primary
13.8222774,100.417036,primary
13.8224439,100.418064,primary
13.8224489,100.4167462,primary
13.8234805,100.4390783,primary
13.8238506,100.44177,primary
13.8241766,100.4442237,primary
13.8232711,100.438904,primary
